j,b_mod_35,f_mod_143,admissible_bit,z1_real,z1_imag,z2_real,z2_imag,radius_C2,local_transport_error
4460,15,127,0,0.061019356116358114,0.6497567707482526,-0.33902125070266254,-0.8593575463957905,1.1310782572083344,0.9811782040236224
4461,16,127,1,0.49469181050281114,0.19702822959026364,-1.1636274474896833,-0.8573473601419451,1.540329004832325,0.9150104297529025
4462,17,127,0,1.0202509672418731,-0.03980156574144544,-1.785642637328349,-0.8769994718296834,2.236100154874091,0.6214602084715679
4463,18,127,0,1.4062487189802324,-0.0015554189817095748,-2.015121571424949,-0.8635221807992299,2.604596587442318,0.39079433657762014
4464,19,127,0,1.4648187407743536,0.24728195238895143,-1.7947790781078417,-0.7708865584569573,2.4540457070976287,0.6233931460383848
4465,20,127,0,1.1398487702949673,0.551962123728063,-1.2249057385455613,-0.5945013494036826,1.8595008276249811,0.8525357026724208
4466,21,127,0,0.5373006979648158,0.7398421485190327,-0.5227038144125212,-0.3784458850382481,1.119151022097786,0.8362924390149671
4467,22,127,0,-0.11729009729039074,0.6973107623377927,0.06728628478493244,-0.19321855355463005,0.7361114859533203,0.6038304233469427
4468,23,127,0,-0.5753607795665905,0.41594799047985476,0.37248494211573957,-0.09631360547597238,0.807511052649096,0.3987219923171987
4469,24,127,0,-0.6721065679680177,-0.011614489341646163,0.35751186821306064,-0.09770118280558207,0.7676082282670095,0.5026931346013346
4470,25,127,0,-0.3952357257853639,-0.44115798015902064,0.12721422765104135,-0.15026124660031048,0.6241742900358845,0.6147043236988515
4471,26,127,0,0.1144787704040229,-0.7454958311185761,-0.13208142683081522,-0.1723076213688203,0.7848597599468572,0.5509506873288043
4472,27,127,0,0.6291484785561574,-0.8683388836282555,-0.244565520203311,-0.09210453841110755,1.1036918793569752,0.40263691781235517
4473,28,127,0,0.9341263027615139,-0.8385670904228374,-0.12721191699495873,0.1083326109736264,1.2663749606956913,0.41234511865390105
4474,29,127,0,0.9161060859838167,-0.7409649681356111,0.1748905525179516,0.37407746611401704,1.2485191631669548,0.5240504870996068
4475,30,127,0,0.6000649377748475,-0.6615060270983458,0.5144347854554078,0.595426815731172,1.1903127298371985,0.5400979545023675
4476,31,127,1,0.12192040999553971,-0.6373946112618634,0.7144286598832265,0.657487797269213,1.1678334600702307,0.4874105385386698
4477,32,127,0,-0.34534111531782097,-0.6384191289962527,0.6516986319753079,0.49878106280098927,1.0955971548542205,0.5280830947217278
4478,33,127,0,-0.6733551397456096,-0.5888950377029402,0.3121767834007948,0.15020007307983088,0.9592804155723341,0.6451520613033109
4479,34,127,0,-0.8279731846839704,-0.4176031890078969,-0.20608874088920204,-0.266612283761581,0.9866542945728984,0.6087302012562581
4480,0,128,0,-0.8652764156117564,-0.1733778967502489,-0.6574779634559554,-0.6032502881343431,1.2549706582465694,0.6136688550735866
4481,1,128,0,-0.8812929151833522,0.27507747770241864,-1.0790560691703561,-0.7027104095697936,1.5844585009468135,0.4227679319517808
4482,2,128,0,-0.9290133326953232,0.6703116010856812,-1.281343246352806,-0.48499478243332034,1.7859014163265599,0.2995426292402132
4483,3,128,0,-1.0053665178730384,0.8862372918903185,-1.2640993120336013,-0.003992754435910564,1.8423195666249255,0.3131280938212148
4484,4,128,0,-1.0397445934730725,0.8648259910432585,-1.098169462473535,0.5796897816582848,1.8360308346291143,0.3066108810392377
4485,5,128,0,-0.9369856485993207,0.6511143805724634,-0.8727652161196352,1.0596208398864073,1.785051116651644,0.2933617302351242
4486,6,128,0,-0.6403291291264198,0.37987064124141917,-0.6430075091852465,1.2644028240774179,1.6020287937763573,0.42450304876857153
4487,7,128,0,-0.1789465198975599,0.21727129390470223,-0.4069977398466285,1.1236149092460148,1.2277566113276137,0.6255933213735879
4488,8,128,0,0.3283286548370619,0.2835531554444846,-0.12419523907918713,0.6907699294066698,0.8250997820458267,0.7705087090507377
4489,9,128,0,0.7190782261298325,0.5932128714096152,0.23677239087728935,0.11475446590759424,0.9686097039713945,0.8033512067284689
4490,10,128,0,0.8627691941123348,1.0423229171025965,0.6500150207143427,-0.42572515225992263,1.5603106031324392,0.7052703346289088
4491,11,128,0,0.7283201459483237,1.4508850361680599,1.0147666637833408,-0.7943478090189212,2.072741529180547,0.47956302639574816
4492,12,128,0,0.40814881239334855,1.6420662853368075,1.1837439490790251,-0.944273680870438,2.2706540158869943,0.23938511342921923
4493,13,128,0,0.08312426422765325,1.5222156057940541,1.0283574664218418,-0.9215818806812607,2.0569108476965905,0.45520003259995023
4494,14,128,0,-0.058257860001414453,1.1245272369889607,0.5103227051527284,-0.8276318176710357,1.4877362582117275,0.8055289542021269
4495,15,128,0,0.09037309773610891,0.5958008973975907,-0.27752021962156775,-0.7617059988313875,1.0101284606864216,0.9986157852222027
4496,16,128,0,0.4976797596514268,0.1321590025562936,-1.126278548386385,-0.7728879256470099,1.4597980200321061,0.9417879138892977
4497,17,128,0,1.0016067781084899,-0.10672756684247049,-1.7813436463024392,-0.8434032056567603,2.213395822037069,0.6720017691713596
4498,18,128,0,1.3783155549888926,-0.0656322038571556,-2.040257944563114,-0.9085234383476708,2.6252863984120784,0.46532907739846224
4499,19,128,0,1.4428317684652514,0.18651133322819952,-1.8352758330148087,-0.8994772641785317,2.5087540177421586,0.6629400320406376
4500,20,128,0,1.1353145797200197,0.4927368109768114,-1.2625854006954897,-0.7849677625623253,1.9344314519072359,0.8799511296596776
4501,21,128,0,0.5526180816402567,0.6815805560736138,-0.543249260014926,-0.5890166219055969,1.1882756994743349,0.8669669659622669
4502,22,128,0,-0.09026388739838032,0.6429048347292191,0.06824185780683101,-0.37643604418513543,0.7535484340141335,0.6369564276194284
4503,23,128,0,-0.5518934594509334,0.3712565408017231,0.3878296188052033,-0.2149795121521365,0.7994034110138262,0.4096830044463348
4504,24,128,0,-0.6677270246749339,-0.041195322434360734,0.37235621967717075,-0.13584109123628638,0.7775978333767717,0.485088284289404
4505,25,128,0,-0.4185231969188112,-0.4554022829352083,0.12615210863701637,-0.1150964503076753,0.6416497900324867,0.6003212691150241
4506,26,128,0,0.06610690354618909,-0.7526805835150341,-0.1574088804555433,-0.08741931940934974,0.7767353967402661,0.5453591753936532
4507,27,128,0,0.5686564768383303,-0.8848950972842865,-0.29097169448486554,0.014197829999282317,1.0914557376348488,0.3957075250763368
4508,28,128,0,0.8794137558794038,-0.8843641639402947,-0.18050245554669084,0.21374117375402837,1.278176417521412,0.39793400291104974
4509,29,128,0,0.8824060920174875,-0.8316993389969795,0.13462495635281038,0.46753987846871536,1.3065533737850605,0.5146145106001697
4510,30,128,0,0.5936998483739254,-0.801302989576582,0.5051150713452306,0.6755651096139433,1.3061758854348011,0.5352705036469341
4511,31,128,0,0.13826861233607837,-0.815000293439348,0.745167004233058,0.7264195588779468,1.329023298208752,0.4765215077294572
4512,32,128,0,-0.31881686853640334,-0.8290395141422247,0.7196039209048228,0.5557352713050548,1.2710712829840156,0.5150362313101815
4513,33,128,0,-0.6505507937965419,-0.761374389345704,0.40380126679949296,0.189006779860979,1.096214541941105,0.6518114988639443
4514,34,128,0,-0.8172151496506538,-0.5442909344512682,-0.10969757576771223,-0.25459365554404384,1.0202669796268853,0.6216102977927099
4515,0,129,0,-0.8496157037807053,-0.23085066286029782,-0.5595648806822356,-0.6071010930021612,1.2069894222697914,0.6536553193766678
4516,1,129,1,-0.8692023845493303,0.27021486009125967,-0.996427128264001,-0.7306744403414529,1.53469248243064,0.4582545681245706
4517,2,129,0,-0.9042798274430041,0.7034478423011444,-1.2245027585938613,-0.5243397165579387,1.7569576025967504,0.3105881634067719
4518,3,129,0,-0.9544779747543448,0.937900513011224,-1.2392331428805337,-0.03392649368266764,1.8241533285294411,0.3278057372256537
4519,4,129,0,-0.9584348391724277,0.9185896821459324,-1.1077988109940304,0.5800640539124793,1.8237589910307803,0.345249295679857
4520,5,129,0,-0.8320990618882881,0.6986678164373611,-0.9163096531633417,1.1020038899380087,1.7984886767615595,0.3265940241933262
4521,6,129,0,-0.5263012946218643,0.42141145545597225,-0.7165740499106904,1.3454099121777818,1.6667893893056211,0.4238957386372916
4522,7,129,0,-0.07088922241527319,0.2577113276988527,-0.5025712530807475,1.2256446735456121,1.351378237390565,0.6220782605563737
4523,8,129,0,0.4213214761146096,0.32696142914717335,-0.22916506999137293,0.7897235209729315,0.9800997047583427,0.7805539460650797
4524,9,129,0,0.7970179123661659,0.63854975351542,0.13864004142388153,0.1911951648720414,1.0482175310991455,0.8208232870748998
4525,10,129,0,0.9328126342284552,1.0826125877588286,0.5756254047579854,-0.37734521784694847,1.5861662730574158,0.7174389799150367
4526,11,129,0,0.7989760818280295,1.4760547910253607,0.9773018864520494,-0.7631218277955968,2.0867617081887953,0.4849575101996528
4527,12,129,0,0.4828690746427987,1.6437553329513968,1.1883669953634821,-0.9086124986899589,2.274398145949251,0.26423090692582085
4528,13,129,0,0.15683159335628238,1.4978943464682342,1.0699208649178287,-0.8609596610596871,2.038201613436388,0.48017861139596096
4529,14,129,0,0.0023292700607655628,1.0787254247621407,0.5744252169251565,-0.7348618457182956,1.4260575828693909,0.8165549520552309
4530,15,129,0,0.12460363959372016,0.5378409180185082,-0.21010203409270548,-0.6497342057517465,0.8781209045164218,1.0045933332248675
4531,16,129,1,0.4985523282050949,0.07167161141953561,-1.0732526530813034,-0.6723980679250648,1.362967961082582,0.9585762341379263
4532,17,129,0,0.9733290874160713,-0.16405386582440562,-1.7530908580196407,-0.791692511746713,2.1620332497281334,0.7189582641000529
4533,18,129,0,1.3360758295418806,-0.11976555774393029,-2.036907835995329,-0.9341970417453576,2.6117350662447927,0.5393954805562409
4534,19,129,0,1.4070726198730301,0.13167516825596956,-1.8478930272792433,-1.0095912991696687,2.5359761314251235,0.7018763660964006
4535,20,129,0,1.122978572124814,0.43354136966421347,-1.277953578992446,-0.9603201122782562,2.001104460233781,0.8993360590514328
4536,21,129,0,0.5694654164122519,0.6187889305052374,-0.5501793261012206,-0.7897504780428208,1.2781211638352024,0.8878347633771092
4537,22,129,0,-0.052509172692179515,0.5833178817531893,0.07382441973220687,-0.555616577519929,0.8106644130302014,0.6654068910663725
4538,23,129,0,-0.5120111540681498,0.32544273269296853,0.40122460826957074,-0.33440536012718286,0.8005476408782471,0.42739411033448743
4539,24,129,0,-0.6465407850935416,-0.06432917053644416,0.3825442890308745,-0.17759620932053924,0.7746184709948777,0.4716618586176811
4540,25,129,0,-0.4293499467443636,-0.4546435089158926,0.12123720310210394,-0.0845095331311093,0.6425592716433264,0.5844075361944903
4541,26,129,0,0.023683688995983814,-0.7379550039145127,-0.184199813295076,-0.007083823003783015,0.7609981975623968,0.5378525321592021
4542,27,129,0,0.5087980604182315,-0.8758865321950562,-0.3373708799255714,0.11579398987526941,1.073908768135834,0.3902142620738341
4543,28,129,0,0.8238374259067714,-0.9042335696718037,-0.23505169978326684,0.31342301238249204,1.2844569821944318,0.38471789925175526
4544,29,129,0,0.8509136277169904,-0.8981936385760039,0.08892786989355436,0.5536559718050237,1.3583993946450579,0.5032751119591091
4545,30,129,0,0.5958479271237045,-0.9189704894949428,0.484948819259395,0.7473022489029711,1.4117993913218372,0.5276371010597902
4546,31,129,0,0.17000422438717358,-0.9719886139750782,0.7612123643889972,0.7879147017616969,1.474420951749394,0.4631656942244051
4547,32,129,0,-0.27213993926930674,-1.0000939560773434,0.7732256147128919,0.6091186179244157,1.4293884739559826,0.497693440574282
4548,33,129,0,-0.6063991354397132,-0.9160018632960849,0.48709355565186124,0.23063800009023,1.223614867540896,0.6514600119610843
4549,34,129,0,-0.7871797450936465,-0.6568191889592366,-0.010964298811439456,-0.2325698595502788,1.0513193394446954,0.6318454857123322
4550,0,130,0,-0.8182611826305631,-0.27939168515240437,-0.44949222111001896,-0.597017972397384,1.1428406682194023,0.6832004763170433
